σY,exp_action,expected_cost
"[339.299267750617, 328.08878905915566, 386.02799466923335, 375.2268701517461, 355.1041538748637, 371.7179577544405, 387.0974420464593]",no_action,0.0
"[387.0974420464593, 340.18280330541165, 332.6677193899561, 370.3496929014591, 359.8930530344006, 359.0068449611075, 359.980682677383]",no_action,0.0
"[359.980682677383, 350.10476013853355, 355.7491174878997, 375.671792903288, 323.970875896419, 335.4915829505906, 366.17018054529757]",no_action,0.0
"[366.17018054529757, 358.04438414494865, 350.7369673466934, 365.64988803262503, 358.0286287098831, 364.94477163707086, 338.45704170311814]",no_action,0.0
"[338.45704170311814, 367.05610380752074, 366.2184995574212, 365.98349250830665, 365.26858093575106, 365.89476376198195, 354.43521109118217]",no_action,0.0
"[354.43521109118217, 351.14983751799974, 376.7235634732897, 338.788855832636, 341.28649185827203, 374.93878653383615, 348.7092683330837]",no_action,0.0
"[348.7092683330837, 375.32778937003525, 355.1814853676701, 355.1814853676701, 351.3876132680446, 356.0293199755882, 339.1940911709763]",no_action,100.0
"[339.1940911709763, 371.6354392025015, 371.6354392025015, 355.0894356172252, 346.61990007387556, 359.69616239212246, 378.1537807509748]",no_action,0.0
"[378.1537807509748, 343.8659516589857, 339.092701517312, 362.1171040443938, 373.25639999714383, 336.58778451230484, 331.28398686662155]",no_action,200.0
"[331.28398686662155, 340.22879167410844, 374.3956763380428, 368.6901056183036, 352.8360329551299, 355.96285317741086, 364.2846908486363]",no_action,100.0
"[364.2846908486363, 352.8633484557618, 360.0134954719804, 361.18685881557406, 361.18685881557406, 357.5187631855809, 363.6073270424494]",no_action,100.0
"[363.6073270424494, 358.7721937662666, 357.09201993352343, 365.001656668608, 363.6799018217762, 363.6799018217762, 372.23442192174855]",no_action,0.0
"[372.23442192174855, 368.4184123709305, 348.2860658253443, 369.8061834902164, 363.57347340319194, 363.57347340319194, 358.47984213079843]",no_action,0.0
"[358.47984213079843, 358.32606428487037, 340.0572686442907, 360.4760034631193, 365.78153083161266, 360.2587764039758, 367.7132768870758]",no_action,0.0
"[367.7132768870758, 343.5033034420088, 367.6764696874423, 369.2574993760048, 390.4298837907594, 350.8468976468357, 350.4416277451879]",no_action,0.0
"[350.4416277451879, 357.6493202730883, 355.5315030457405, 366.8840951140582, 341.46577815053297, 325.98235477936106, 360.30540183672315]",no_action,200.0
"[360.30540183672315, 320.0882586501618, 346.936396571445, 363.93439089306906, 363.93439089306906, 363.9402075513543, 365.74832449247657]",no_action,0.0
"[365.74832449247657, 367.17734075463545, 364.448643642303, 374.59487425567096, 366.49374175815905, 352.7707895243, 342.535151412485]",no_action,0.0
"[342.535151412485, 352.7670219975975, 369.2846937570102, 362.1797547229008, 362.8738790095346, 365.5701514353494, 347.66346912009635]",no_action,0.0
"[347.66346912009635, 354.9229836503318, 366.83601925614767, 360.7060252362683, 360.7060252362683, 337.97123215976774, 374.86581627878354]",no_action,0.0
"[374.86581627878354, 377.60667282867337, 370.85768866175255, 367.76125654049196, 363.28803433680264, 363.28803433680264, 367.53849276839105]",no_action,0.0
"[367.53849276839105, 363.9861639823182, 354.1872993156001, 356.93952566990697, 356.1559506560918, 356.3936770576213, 358.3544148196865]",no_action,0.0
"[358.3544148196865, 356.7454790417137, 364.969813180388, 354.30435630054006, 348.6586500437665, 352.60611699379643, 361.0938399237891]",no_action,0.0
"[361.0938399237891, 340.585104101197, 348.3698100371146, 333.6419847777642, 348.2104437814706, 371.1783719994319, 375.7770647848631]",no_action,0.0
"[375.7770647848631, 350.8856336799332, 350.8856336799332, 355.1234681416379, 355.1234681416379, 356.7341230557362, 364.9551339304871]",no_action,0.0
"[364.9551339304871, 353.10709276332443, 367.69047424972723, 349.81005776710646, 359.5156055256126, 349.45037741391644, 351.59387226819587]",no_action,0.0
"[351.59387226819587, 347.3521072810857, 370.1093444316006, 366.27074747911036, 348.0823098210888, 356.63677289549236, 339.9199701852811]",no_action,0.0
"[339.9199701852811, 353.25720443285473, 352.8160227329273, 353.1242386518999, 377.0341934010829, 377.0341934010829, 344.02490090935436]",no_action,0.0
"[344.02490090935436, 323.6530952889126, 315.20903681499647, 346.12401271147723, 365.2623253220431, 341.1374868272142, 331.7076968111739]",no_action,500.0
"[331.7076968111739, 362.39295224428287, 362.3921284948362, 343.2486512362784, 365.47699336139164, 365.47699336139164, 357.1155760912489]",no_action,0.0
"[357.1155760912489, 369.59757149830165, 338.01479142433595, 376.83375491154277, 361.3704690577656, 333.1218518826343, 358.4738846854478]",no_action,0.0
"[358.4738846854478, 358.9392940585781, 356.57769412761894, 365.8289886684262, 345.9566614006969, 368.9749319471795, 347.59157077325267]",no_action,0.0
"[347.59157077325267, 370.7686702763509, 357.89424894883433, 371.56834171520643, 372.56038420288917, 342.5895938356558, 369.91408193361434]",no_action,0.0
"[369.91408193361434, 371.69509063839865, 341.7381421265045, 370.8312121581498, 367.328462328945, 369.85852679652123, 348.67456330581115]",no_action,0.0
"[348.67456330581115, 370.6014301853746, 352.75004529062164, 337.8835888801493, 370.57773266009855, 340.3364635044194, 372.33152212971913]",no_action,100.0
"[372.33152212971913, 358.428634423926, 363.93210924063834, 337.24407949368674, 353.2009273643614, 353.4695574376564, 354.94710044312063]",no_action,0.0
"[354.94710044312063, 369.03325421569394, 369.63975352341487, 348.2728323362074, 349.05075016449666, 364.07823332022735, 349.98272886416146]",no_action,0.0
"[349.98272886416146, 368.480026663785, 368.92629934215523, 377.13171640015895, 345.01131396394624, 366.0229578385652, 355.88597384753814]",no_action,0.0
"[355.88597384753814, 349.98343848361003, 313.7918343062283, 365.3090239674089, 375.8388465251585, 340.5236265616618, 347.4633395463774]",no_action,500.0
"[347.4633395463774, 329.5658947838598, 329.5658947838598, 334.63846814480434, 375.2712327571301, 346.94066553680835, 355.14865893155815]",no_action,400.0
"[355.14865893155815, 352.4043022294752, 371.30257274995574, 365.2010497294916, 355.6185100225129, 372.8606637151807, 347.599883356232]",no_action,0.0
"[347.599883356232, 371.1888678549483, 347.04023362093636, 346.24306584953956, 345.8247609068128, 345.8247609068128, 348.73985972771493]",no_action,0.0
"[348.73985972771493, 344.33677316305676, 347.82475583230934, 382.5954931739447, 352.1473586036681, 362.13502824572817, 346.8703580810267]",no_action,0.0
"[346.8703580810267, 358.1558040650128, 370.9223905803606, 297.5623494587843, 308.4547777801777, 290.1521898236056, 363.2348208529044]",increase_resistance,3100.0
"[363.2348208529044, 358.62897633856807, 358.62897633856807, 358.62897633856807, 362.60665701265395, 330.62796123685104, 370.8677257584797]",no_action,0.0
"[370.8677257584797, 331.6315237203527, 336.4192725517014, 373.61591223797024, 345.38872703239764, 368.0555670603016, 351.4839109784522]",no_action,0.0
"[351.4839109784522, 364.12032921251654, 352.4496793695473, 354.0974175626877, 352.4102915528338, 359.2302294050994, 375.7435510120046]",no_action,0.0
"[375.7435510120046, 342.6064453392797, 366.3148569305766, 358.4005234674205, 368.72058930792883, 362.051511109434, 358.6925891551433]",no_action,0.0
"[358.6925891551433, 352.5140873659725, 351.6192409041745, 341.8944762081019, 354.29651934238444, 350.1224919812321, 362.99780560114755]",no_action,0.0
"[362.99780560114755, 339.4583406816541, 370.34032225613544, 344.3510372015016, 360.5213773510379, 345.68064456324436, 352.49439117668584]",no_action,100.0
"[352.49439117668584, 353.2439855900762, 363.6103977299401, 324.84005425688173, 323.31790327485476, 345.59278158034687, 356.02646805931107]",no_action,200.0
"[356.02646805931107, 366.06154951949674, 353.9341092635186, 366.15138924919177, 380.7160135309124, 393.1587130793978, 347.96893199881345]",no_action,0.0
"[347.96893199881345, 351.50083233750894, 346.2089251498683, 355.5051332972186, 361.1817667212046, 348.7595043728433, 356.0397198846468]",no_action,0.0
"[356.0397198846468, 335.01516158412187, 358.9351643121771, 350.83935613720655, 371.76344805659346, 344.0737896779636, 350.89141465884165]",no_action,100.0
"[350.89141465884165, 371.79962730679256, 355.1786979836885, 360.4833795451857, 362.6795950611237, 371.8062130037174, 353.3651002479533]",no_action,0.0
"[353.3651002479533, 350.24051279830843, 365.1756248684156, 368.96141591116975, 362.59453322769235, 380.75135390505517, 343.08594298587633]",no_action,0.0
"[343.08594298587633, 346.85389857161397, 345.9648364697115, 357.424029702838, 348.897271863261, 349.38898298683154, 368.05024840536305]",no_action,0.0
"[368.05024840536305, 333.8950242346627, 322.3099682423099, 345.02614927410116, 341.4151807812724, 371.24078089057616, 347.8883687028051]",no_action,100.0
"[347.8883687028051, 376.25982713620846, 352.2522931733259, 356.2132159042086, 367.6740255401279, 352.65036617189816, 381.3019832557172]",no_action,0.0
"[381.3019832557172, 319.8066702194087, 325.4468037628302, 341.9861938474189, 350.91802453888215, 346.40763869976223, 372.328658431343]",no_action,300.0
"[372.328658431343, 358.81925250306625, 359.78365999174747, 332.22441077055555, 335.2556530690293, 358.447668789325, 351.4197562204423]",no_action,100.0
"[351.4197562204423, 345.4824775741585, 369.5425543270591, 356.14776270404656, 357.72068187020943, 354.4672561189306, 370.1608459277991]",no_action,0.0
"[370.1608459277991, 345.9105804235076, 362.89345870585134, 363.96958708789236, 349.53047048716167, 363.4366032419581, 360.2633648930349]",no_action,0.0
"[360.2633648930349, 355.3610357618132, 361.9466854412325, 363.6820497623313, 368.4242382889867, 344.7925927427408, 354.32499992617016]",no_action,200.0
"[354.32499992617016, 357.3426388323534, 353.8477510863751, 360.8538584873871, 358.36025519075247, 359.62066272400904, 361.9188709417718]",no_action,0.0
"[361.9188709417718, 363.1787736165841, 348.7786819291375, 354.66662156963724, 358.46718438232693, 351.143937948596, 359.4223654590905]",no_action,0.0
"[359.4223654590905, 359.19886969921384, 362.7731874347709, 361.3639741180233, 353.2574109801944, 381.29116305042425, 354.7124705712109]",no_action,0.0
"[354.7124705712109, 362.7548786021167, 362.1754281304486, 364.6779627621817, 362.9412169395935, 347.4126573141819, 341.8518152993628]",no_action,200.0
"[341.8518152993628, 355.5678794212777, 376.52581399980215, 366.61283774687445, 360.9736297997477, 356.4381052428178, 350.3036754259834]",no_action,0.0
"[350.3036754259834, 362.33545836284196, 357.35132133928084, 372.3863036026945, 321.4804461906892, 324.0603996977552, 375.6814039860967]",no_action,400.0
"[375.6814039860967, 354.37902872361275, 365.5373153531816, 338.8572597080512, 374.52306159536477, 380.70726878996993, 323.5971790459369]",no_action,100.0
"[323.5971790459369, 332.7473740807141, 353.28592308283646, 339.19141293848327, 365.6524412847642, 364.0059846011246, 331.55748824074635]",no_action,400.0
"[331.55748824074635, 379.223132071897, 333.1204696682996, 382.4231350715673, 377.8598632154792, 340.3519887696823, 374.9672230464714]",no_action,0.0
"[374.9672230464714, 352.8116862408012, 358.546093099256, 358.546093099256, 361.33699245397656, 373.5890148229242, 333.97631330766615]",no_action,0.0
"[333.97631330766615, 376.6695607464687, 325.43461773700113, 367.25482588394146, 355.20087005932635, 347.7772108034698, 350.38930104101036]",no_action,200.0
"[350.38930104101036, 348.11447121511895, 346.28004614123785, 334.45157856508894, 353.17527198756426, 356.15365032701135, 352.04883066044164]",no_action,0.0
"[352.04883066044164, 363.3155197886982, 334.6883516174118, 370.2842831536598, 360.4535683390535, 359.233266733565, 340.0964592902178]",no_action,0.0
"[340.0964592902178, 364.63605898952994, 350.82864174659653, 357.3807596429993, 365.76189853971385, 288.88911929003757, 277.2131608445327]",increase_resistance,3200.0
"[277.2131608445327, 303.2379708055998, 350.3167232648745, 348.16588416600547, 358.19843946291576, 340.99276065517154, 348.2272214976756]",increase_resistance,3100.0
"[348.2272214976756, 331.43466204039413, 340.7398543263127, 361.66121326122004, 358.5152646595432, 391.1614193844153, 364.3033567589276]",no_action,0.0
"[364.3033567589276, 367.7010977798533, 363.7586664722959, 349.8042668966425, 335.15009167133877, 328.75205479528375, 332.8077924539553]",no_action,100.0
"[332.8077924539553, 355.05970608996483, 356.72951770360675, 361.5080592843534, 354.5729794943929, 341.2217210723131, 344.406720664314]",no_action,0.0
"[344.406720664314, 366.7804766999662, 372.2068482894021, 322.85072880536626, 356.7526020834879, 368.2461114555844, 365.980797394255]",no_action,100.0
"[365.980797394255, 352.90019848973, 361.6612910310545, 371.6061761552483, 336.2743705432507, 351.7498750105383, 367.43123412174725]",no_action,0.0
"[367.43123412174725, 361.19366914947545, 360.1713295696404, 362.7913055847429, 348.1764614090442, 353.94725181816494, 364.538301240426]",no_action,0.0
"[364.538301240426, 361.6350706226222, 368.6361821723113, 368.26189299319907, 363.552205217103, 343.22540394089606, 348.71786115417467]",no_action,0.0
"[348.71786115417467, 331.50109772645743, 364.6927323267277, 352.3909590237703, 335.68387852190574, 369.77256852123145, 371.19573288225655]",no_action,100.0
"[371.19573288225655, 356.36221894231466, 351.2677034749266, 367.1286641963605, 348.1587540890002, 367.41917612342615, 373.15677185567085]",no_action,0.0
"[373.15677185567085, 337.94057539919794, 341.9996508046654, 376.59601921707986, 344.93448165872127, 369.35805280446084, 355.57263376996406]",no_action,0.0
"[355.57263376996406, 354.51624002869517, 357.74973438269836, 357.786444468697, 376.502998530551, 335.58638543316107, 340.70031771491335]",no_action,100.0
"[340.70031771491335, 376.78053726627263, 368.93472777290293, 385.09965132945865, 347.8168051622352, 352.99710376995137, 359.2411290576576]",no_action,0.0
"[359.2411290576576, 366.22941061761475, 352.8793524597297, 358.36988467172165, 352.797101766748, 365.60041673555975, 348.8437190408949]",no_action,0.0
"[348.8437190408949, 354.74347426623814, 360.5476247566966, 353.62718730331244, 376.49917373533975, 358.98264584687877, 303.97195758087395]",no_action,0.0
"[303.97195758087395, 357.71608405004594, 359.6251006095451, 334.7247259330815, 322.9566293198572, 396.9507486894006, 321.40979925798507]",no_action,2500.0
"[321.40979925798507, 345.06803520276384, 342.31763999470746, 364.0913074649889, 360.70152167673785, 372.92610749976546, 357.01568134503765]",no_action,0.0
"[357.01568134503765, 357.2144807060643, 367.4037939326538, 340.63714202957044, 311.44607283380077, 306.233044290612, 296.4259719420576]",increase_resistance,3000.0
"[296.4259719420576, 290.2341497995617, 306.33251435824013, 349.23313398665766, 345.3548641521809, 367.1542862794591, 336.9589853708217]",increase_resistance,3200.0
"[336.9589853708217, 336.9589853708217, 375.04013000112286, 327.9047827292527, 322.58172657760787, 360.7098368190715, 362.476354943761]",no_action,600.0
"[362.476354943761, 359.8214853514572, 357.2606459600777, 357.4308062364554, 357.63707019198824, 344.0557658647831, 368.23274282594906]",no_action,0.0
"[368.23274282594906, 335.7198321298802, 364.30642653217944, 362.1010550310829, 366.25280639602335, 322.39960350195594, 348.6510603002026]",no_action,300.0
"[348.6510603002026, 364.7886252412903, 374.8371493027849, 329.29584684256497, 358.52513809742163, 336.95271896278916, 360.129923503638]",no_action,0.0
"[360.129923503638, 366.3707369126644, 348.6374850746829, 353.98861528950806, 371.119957128289, 346.95979571406707, 363.1572912062317]",no_action,0.0
"[363.1572912062317, 363.6403837861841, 364.8605702848778, 369.52821220444247, 334.63849108484874, 353.5150795476281, 359.02277313091747]",no_action,0.0
"[359.02277313091747, 362.8814881265574, 374.00863167230045, 347.4256467689519, 358.0749970431984, 371.15364038773816, 349.506858151516]",no_action,0.0
"[349.506858151516, 360.69108842489584, 361.1196789323803, 362.5697568554625, 378.03400039909883, 345.5479367058647, 353.3423729669308]",no_action,0.0
"[353.3423729669308, 356.8043602643345, 346.30466358570044, 337.62146013265414, 348.6079808869011, 375.0089699350944, 343.98355634966083]",no_action,200.0
"[343.98355634966083, 337.8124547776162, 371.9077523870605, 366.97681723045787, 353.25534656214893, 342.83805109503834, 375.91455082026835]",no_action,0.0
"[375.91455082026835, 359.5321392239622, 373.05941753094277, 354.3555195834665, 341.453984851182, 349.14634226653885, 363.2663747969601]",no_action,0.0
"[363.2663747969601, 363.2663747969601, 345.5855126918772, 321.7591583381618, 309.4746269413122, 358.75951840753396, 366.32519850257677]",no_action,100.0
"[366.32519850257677, 355.7452212545336, 335.87752192913314, 323.59215356533355, 321.4941585220082, 312.22230703554686, 394.40801634966994]",no_action,1400.0
"[394.40801634966994, 349.1379003198417, 358.834633608668, 345.9471218774371, 363.8863648784057, 361.0889719800831, 365.29541792809584]",no_action,0.0
"[365.29541792809584, 312.97246542637976, 378.48008788104386, 346.78640771512977, 356.0473416970998, 355.4354689159664, 353.25460050333896]",no_action,200.0
"[353.25460050333896, 357.9730487601378, 359.5195006445383, 373.8835230736721, 339.93708886982375, 370.0469492353601, 375.3531699081729]",no_action,0.0
"[375.3531699081729, 346.9318772877043, 339.78276681809865, 356.3621196804024, 339.6338624739665, 335.90451368329707, 371.47131593162555]",no_action,100.0
"[371.47131593162555, 371.47131593162555, 330.0996915211817, 378.82582832928273, 336.5619093498172, 384.64180272525294, 363.4339216457099]",no_action,0.0
"[363.4339216457099, 359.4377006757687, 340.5599067051352, 373.8563866699878, 346.3553190635852, 352.06604189497244, 352.88856814968256]",no_action,0.0
"[352.88856814968256, 356.55527832314965, 382.5884096964062, 389.39907957463004, 308.044613542865, 365.89203019115666, 356.5542538437123]",no_action,200.0
"[356.5542538437123, 346.79018017630926, 365.4022804773526, 347.81491812666985, 343.9976744320984, 337.00748752943036, 369.4147168775196]",no_action,100.0
"[369.4147168775196, 368.3455852178375, 365.7125010235181, 354.8551094835124, 377.193446466194, 353.0258064919079, 357.3161912637547]",no_action,100.0
"[357.3161912637547, 346.85404465302736, 286.271918303286, 289.5981078011711, 364.37456385737704, 353.72563700999603, 348.89681643927435]",increase_resistance,3200.0
"[348.89681643927435, 369.74137301184373, 374.24573543301307, 342.49424385630994, 359.69969838356525, 365.805600381326, 354.20490652060613]",no_action,200.0
"[354.20490652060613, 362.7240776558958, 350.11924345473255, 367.989398993423, 373.0913902386741, 342.6862330637061, 364.07711593300445]",no_action,0.0
"[364.07711593300445, 367.9248567196535, 349.8811333483568, 378.3902133360212, 335.91720976682734, 349.32836259922504, 332.6851193018404]",no_action,100.0
"[332.6851193018404, 355.35810042883077, 310.6301314637536, 359.0141842940113, 357.724823570193, 355.45619243373676, 364.88938942091124]",no_action,0.0
"[364.88938942091124, 379.83480411892594, 363.6969014133019, 355.25439239688063, 339.98170094098816, 357.6489481976605, 377.4845099142245]",no_action,0.0
"[377.4845099142245, 365.4297081098358, 342.88739006526396, 370.10380204332887, 354.7768781565354, 367.4364316314428, 373.68007510277783]",no_action,0.0
"[373.68007510277783, 343.72078548300243, 370.3920269646177, 352.2129342831825, 334.8350231298062, 347.52906442544236, 362.2361225652445]",no_action,0.0
"[362.2361225652445, 347.7684638511062, 375.2899581056382, 337.7795919815357, 363.1983485467511, 356.9446470325449, 363.6624648639865]",no_action,0.0
"[363.6624648639865, 361.8815367716501, 356.0327530390326, 367.68984001089035, 362.295863510869, 341.69764825410203, 366.1384304687848]",no_action,0.0
"[366.1384304687848, 362.174994850207, 356.8563948120047, 371.9129311997652, 335.59499584998235, 337.03458356367776, 345.6067739719832]",no_action,0.0
"[345.6067739719832, 330.39606578525473, 370.04407071663445, 331.5806565818016, 339.5266145409561, 351.61123806672003, 365.0913023117783]",no_action,100.0
"[365.0913023117783, 372.8221967964115, 344.03703220949603, 359.218188838758, 363.87561455302784, 353.86805611320693, 381.93478137961984]",no_action,0.0
"[381.93478137961984, 323.89254497921627, 383.22312464074, 330.93849299203504, 366.79707504905446, 368.70807935478916, 352.259695231105]",no_action,300.0
"[352.259695231105, 362.114149477973, 362.9074830100779, 358.19518075404454, 363.8205000066182, 349.27731037303266, 358.4510679081547]",no_action,0.0
"[358.4510679081547, 365.51675308393624, 342.15151855063357, 375.3828226760689, 355.71223415900283, 360.5778342814451, 356.5226098570936]",no_action,0.0
"[356.5226098570936, 365.40737665454384, 343.5303548102053, 365.0623883411168, 335.7684636626151, 363.944693040092, 340.3759817332176]",no_action,100.0
"[340.3759817332176, 369.8214949110548, 368.7424356287211, 355.7510591154229, 355.8754137633713, 356.9943812718812, 358.5992253360808]",no_action,0.0
"[358.5992253360808, 335.71604593006225, 335.71604593006225, 357.63984305503556, 361.32409093288686, 335.305473594025, 336.2508603344927]",no_action,0.0
"[336.2508603344927, 340.8040092969868, 332.12478380715834, 379.31553971832284, 336.6175832558041, 381.9801649274871, 379.781177157057]",no_action,100.0
"[379.781177157057, 350.4218342100567, 353.47889072416353, 363.0676943766894, 381.7352211352254, 344.02129620145155, 332.54750996906245]",no_action,0.0
"[332.54750996906245, 384.4689295844986, 377.4823866867659, 349.4416178637072, 339.33580697158203, 336.9409055548493, 334.1041499442248]",no_action,700.0
"[334.1041499442248, 347.25843217025795, 345.1051246476023, 352.88427234463506, 361.1645754040476, 373.5272694699285, 372.7013092988955]",no_action,100.0
"[372.7013092988955, 388.13882633050434, 378.2274014646869, 379.8089520175061, 371.23442363654476, 355.24742273796903, 363.194990722689]",no_action,0.0
"[363.194990722689, 356.385888941965, 360.0092591805437, 361.65282084192603, 356.71912135124006, 364.1936290226227, 347.4782375917951]",no_action,0.0
"[347.4782375917951, 359.39583624055683, 344.1135699331803, 353.3075031012349, 347.63988349264486, 351.2388127775011, 366.15801795363194]",no_action,0.0
"[366.15801795363194, 352.1721127221721, 351.72047244271425, 312.1819730581041, 364.61451399670324, 349.5754819832611, 379.7246006331402]",no_action,0.0
"[379.7246006331402, 354.6526261333851, 367.04939007373935, 357.86876533553294, 372.13656236477414, 351.16849361242356, 351.4708098617742]",no_action,0.0
"[351.4708098617742, 355.7836887058528, 346.9130415829346, 381.8670494885009, 349.17196699915434, 386.0167138550467, 337.16352735730356]",no_action,0.0
"[337.16352735730356, 369.9999136724404, 361.4225544200174, 359.0699119916925, 348.9065520355534, 363.64512318910556, 346.59102743448506]",no_action,0.0
"[346.59102743448506, 366.9053022852572, 355.1624306791295, 349.0160215197531, 363.1408736964423, 355.6767003967463, 354.22039731841784]",no_action,0.0
"[354.22039731841784, 348.1630923906573, 359.1763286964485, 363.8904085457565, 350.8436945934094, 370.2604958877345, 370.2604958877345]",no_action,0.0
"[370.2604958877345, 361.01738468646334, 359.0545660402592, 368.99092850790487, 342.4719326657694, 376.2004648049218, 349.58923004397263]",no_action,0.0
"[349.58923004397263, 354.7537240039768, 356.76368725203577, 347.02731784524775, 361.237138687916, 341.0622912108402, 359.56889014080593]",no_action,0.0
"[359.56889014080593, 345.0294988899418, 337.32494063758804, 364.81656305016753, 349.4206010225252, 367.13332940007206, 355.9539621677728]",no_action,0.0
"[355.9539621677728, 349.5740144098925, 356.39699493406727, 346.5202381236538, 357.65218712443004, 351.9112307341507, 354.6361548825895]",no_action,0.0
"[354.6361548825895, 336.22197549822886, 362.5511109394823, 364.05705999646915, 367.0436478872014, 367.3219615772645, 383.31929939328904]",no_action,0.0
"[383.31929939328904, 358.16080804883427, 357.8537745002657, 363.9725363097804, 358.4152963995432, 350.546640363975, 348.64963465681575]",no_action,100.0
"[348.64963465681575, 354.2653199075761, 360.06284139856103, 364.96106854445173, 358.40774200376757, 350.49759722441115, 372.3071652379221]",no_action,0.0
"[372.3071652379221, 365.1237565436399, 348.53050356805267, 353.1651042023441, 358.0218264423995, 362.68721404320013, 362.68721404320013]",no_action,0.0
"[362.68721404320013, 351.41825326215167, 362.6087505351332, 355.23196403877006, 365.07146485122684, 342.4157370034636, 340.9398029078745]",no_action,0.0
"[340.9398029078745, 345.5296337055833, 371.77525886865277, 322.37823053739515, 335.149519136088, 340.97383588718276, 368.79341549214035]",no_action,100.0
"[368.79341549214035, 355.3665970069932, 362.0813402924177, 332.2384759134827, 332.7779572872351, 381.776504877479, 342.3885344115608]",no_action,0.0
"[342.3885344115608, 344.8939498217106, 336.171284796512, 353.25841452926824, 358.78860740003, 354.53079591210883, 332.1374705652721]",no_action,200.0
"[332.1374705652721, 346.07642439557475, 368.1022711726382, 363.0757796805706, 371.1101473458305, 325.87880403458814, 329.00866779137885]",no_action,200.0
"[329.00866779137885, 329.00866779137885, 325.9416486750109, 307.67137635675857, 381.16028024528777, 354.53540786154514, 367.2952035969718]",no_action,1300.0
"[367.2952035969718, 350.06260978857557, 371.3515495867257, 366.22377901694756, 374.46137621730225, 367.54792712030485, 350.5020546663592]",no_action,0.0
"[350.5020546663592, 355.0037581160016, 364.3229199295043, 355.51852681384975, 345.45004745239186, 372.7276093095671, 327.8576188492272]",no_action,0.0
"[327.8576188492272, 340.2666168513992, 327.2517972962083, 382.4795429977465, 352.86633729857016, 357.0648620013262, 363.50129975023265]",no_action,500.0
"[363.50129975023265, 327.07259723662423, 376.84342320605526, 385.1154538960276, 378.9794047306319, 350.4252727744419, 352.2090984789292]",no_action,0.0
"[352.2090984789292, 362.57886304096075, 370.1152506475805, 330.1683454552844, 369.5809395623288, 368.75179843510864, 351.30631124172504]",no_action,0.0
"[351.30631124172504, 358.71459773414813, 354.0047028726495, 355.7174901805711, 363.7647669510768, 346.68690782785467, 352.64864555503175]",no_action,0.0
"[352.64864555503175, 375.4634418724689, 349.6992897294465, 362.5328061314481, 370.2233224623988, 351.3191234276632, 356.55865573133303]",no_action,0.0
"[356.55865573133303, 359.3489621228986, 348.98898206110096, 341.1683619831118, 347.6662517279943, 354.70151805197435, 358.42362517861716]",no_action,200.0
"[358.42362517861716, 381.74828184028667, 382.18622421501067, 323.3670277846805, 344.9034302515565, 353.78611826369513, 374.1189951849559]",no_action,0.0
"[374.1189951849559, 347.91580583923405, 367.5967473748287, 350.09066071356057, 355.29398062396973, 368.0114722125774, 365.09189534172344]",no_action,0.0
"[365.09189534172344, 362.2211509738553, 346.11725675152735, 369.20129282617, 356.2286632987191, 369.32532016617637, 371.70450603797633]",no_action,0.0
"[371.70450603797633, 344.8269786290847, 370.9679550689333, 343.29886749422604, 331.1840991679478, 348.6227798347431, 363.13879472453476]",no_action,0.0
"[363.13879472453476, 355.15681029027047, 348.73753657640066, 366.01731978473555, 371.81225879479825, 359.9405594560602, 335.39360155020717]",no_action,100.0
"[335.39360155020717, 349.014939453897, 359.0055339541661, 360.9660963204032, 359.08920484315155, 356.6187962299264, 375.09513681156983]",no_action,0.0
"[375.09513681156983, 360.35303885413964, 341.45866663618347, 348.84808505242, 361.76531677598643, 358.05235997893556, 352.3871418249089]",no_action,100.0
"[352.3871418249089, 347.1660351839902, 361.3800978591519, 359.4570591490023, 374.78398524777145, 333.54018370582287, 359.95436468858634]",no_action,100.0
"[359.95436468858634, 362.28498147406793, 368.3488277981153, 363.83486454964526, 351.0432664140349, 350.2008957112454, 359.11193114166696]",no_action,0.0
"[359.11193114166696, 359.11193114166696, 308.78021471143853, 323.60382717361387, 304.73343609315737, 336.6016066240181, 365.36904557695755]",no_action,3000.0
"[365.36904557695755, 359.06511121044065, 364.6033294009399, 341.6468320637722, 359.53332571282044, 326.4436905677949, 373.9253283119217]",no_action,0.0
"[373.9253283119217, 335.7976003985557, 343.6126003748856, 346.83812630553683, 360.0652133608167, 350.1063473282479, 370.1324370641288]",no_action,0.0
"[370.1324370641288, 341.5762593766258, 359.73628337181736, 347.6686553780502, 359.2159263707565, 354.61418164883094, 351.74366044084144]",no_action,0.0
"[351.74366044084144, 360.969090654739, 359.8765417835491, 370.72660980471716, 367.3472693357876, 358.30906892529106, 368.38675434902984]",no_action,0.0
"[368.38675434902984, 361.1267627249854, 353.1915242680632, 362.7860995826728, 356.6361668708672, 355.1381118784138, 364.85393842261703]",no_action,0.0
"[364.85393842261703, 355.54202755768017, 340.6507345386726, 359.82732144480474, 350.46198663775874, 358.0926853120842, 370.5012483366466]",no_action,0.0
"[370.5012483366466, 349.82584190717677, 345.9287373499998, 365.7430474353308, 358.05711040810144, 347.70815005282606, 358.70008770246]",no_action,0.0
"[358.70008770246, 360.0326062093846, 360.5130268799922, 353.80333755447197, 347.0166993530407, 370.9370810399498, 346.75304174440555]",no_action,0.0
"[346.75304174440555, 346.75304174440555, 368.4597243921225, 356.34897949482615, 360.00073313071596, 366.5464080725964, 347.4887277094674]",no_action,0.0
