σY,exp_action,expected_cost
"[326.2822134149201, 317.59852180200994, 319.0076984410766, 334.4197216666309, 337.1372604977993, 345.35878005754137, 345.35878005754137]",no_action,1000.0
"[345.35878005754137, 331.78453441631945, 336.6633033972087, 330.11806024450544, 345.508829266283, 338.8789854247032, 366.8943982984201]",no_action,300.0
"[366.8943982984201, 370.36285202447857, 370.36285202447857, 370.36285202447857, 362.0339052281393, 367.09316899914387, 367.09316899914387]",no_action,0.0
"[367.09316899914387, 363.5184857862524, 382.19469878872405, 393.14313086463295, 354.2111011408385, 356.3062412499636, 370.0801122333863]",no_action,0.0
"[370.0801122333863, 300.6237740828368, 262.23325607925983, 272.6692204100549, 280.62445350922314, 289.33026455871004, 285.3318651847441]",change_operation,5500.0
"[285.3318651847441, 287.5301365145911, 304.71772908869474, 358.504877352629, 339.36396745007374, 333.39562730805676, 355.0600128105199]",increase_resistance,3200.0
"[355.0600128105199, 344.67296751264536, 375.3685707756351, 372.0327618529246, 355.66425459869976, 361.1041205845037, 341.68530064161905]",no_action,0.0
"[341.68530064161905, 353.33872118891026, 364.72592063118896, 365.00454377793795, 302.0966939383759, 324.7253252469592, 333.2460295743734]",no_action,400.0
"[333.2460295743734, 333.0404326390474, 331.6096659327277, 341.63331484133766, 358.8147761320253, 285.04990621052076, 303.1412737428872]",increase_resistance,3100.0
"[303.1412737428872, 288.96204540291956, 367.3833892188632, 323.05746806026156, 326.719715052348, 334.9659636171377, 375.280079281136]",no_action,2100.0
"[375.280079281136, 302.6959193555306, 363.2565921349808, 349.55006680952766, 371.2700234687202, 333.87328127950764, 352.8100964943253]",no_action,0.0
"[352.8100964943253, 333.73842194461986, 303.0281030390536, 338.22087462760294, 364.37454752782276, 365.28583003042763, 381.18506232429536]",no_action,0.0
"[381.18506232429536, 366.0601257835426, 383.71334760080515, 386.3635682001004, 392.1533269741218, 392.37365969428663, 379.5578082069303]",no_action,0.0
"[379.5578082069303, 365.37185582043065, 292.41569789738134, 297.9199374986945, 340.85748563595996, 275.6231817687631, 316.03242829014556]",increase_resistance,3900.0
"[316.03242829014556, 308.0287659440117, 311.8444344340359, 375.7220023191515, 413.2141677985309, 353.55269268687675, 356.3561461994098]",no_action,400.0
"[356.3561461994098, 356.3561461994098, 395.9877404011464, 404.0508809219276, 369.6528237059959, 368.89749231410633, 379.2755402643656]",no_action,0.0
"[379.2755402643656, 354.12426868223537, 284.0194694050175, 238.14313962003388, 267.6488717298304, 270.8050340026284, 323.74684237857025]",change_operation,5300.0
"[323.74684237857025, 306.9362584180292, 361.71104871888633, 293.3372576502665, 343.3258218605426, 315.3268252851103, 303.06273009599]",increase_resistance,3100.0
"[303.06273009599, 321.6779101829069, 310.9570349429282, 306.45696683908284, 318.85264044963253, 344.6807641588835, 365.3591888562231]",increase_resistance,3200.0
"[365.3591888562231, 368.5477212601626, 351.444836879625, 349.32899481516256, 329.0335863565932, 328.3716886166853, 328.3716886166853]",no_action,100.0
"[328.3716886166853, 328.3716886166853, 328.3716886166853, 328.3716886166853, 328.3716886166853, 323.68497900100334, 335.98697212439646]",no_action,400.0
"[335.98697212439646, 332.0928312573656, 292.3787628417841, 332.1026745542164, 353.8153159995223, 349.24362743679063, 362.161274261444]",no_action,1000.0
"[362.161274261444, 349.8706660992171, 355.655172081331, 326.40939188462085, 330.7867545135095, 270.6324800260086, 304.2898169492391]",increase_resistance,3300.0
"[304.2898169492391, 292.5993437139516, 365.59839866198786, 396.475401008587, 408.96185979483585, 389.79371178054333, 413.943411559243]",no_action,500.0
"[413.943411559243, 337.04473908328987, 380.74978296650426, 354.08375991874624, 294.5716420175362, 342.1925421564116, 337.72694808934426]",no_action,200.0
"[337.72694808934426, 344.24660134312364, 348.4020630542929, 359.49911328982034, 359.2179374042001, 368.7895469728099, 381.1238955546857]",no_action,0.0
"[381.1238955546857, 361.92559791063906, 362.91439518354963, 343.82495441294606, 393.45472767720236, 394.69278263756325, 418.80034684530705]",no_action,0.0
"[418.80034684530705, 368.1986172866537, 342.30779353679253, 345.92729291528394, 400.95516412181956, 401.78320532843327, 402.1247158509303]",no_action,0.0
"[402.1247158509303, 396.93489994113736, 392.8937583821152, 394.0544635786641, 397.6454288312117, 397.6454288312117, 397.6454288312117]",no_action,0.0
"[397.6454288312117, 397.6454288312117, 397.6454288312117, 393.2173128562603, 393.2173128562603, 393.2173128562603, 393.2173128562603]",no_action,0.0
"[393.2173128562603, 392.2130949988712, 394.7120139088514, 394.7120139088514, 389.45010391919544, 396.6802495000105, 396.6802495000105]",no_action,0.0
"[396.6802495000105, 406.14912091198596, 383.38010827719796, 383.38010827719796, 393.44662357143983, 397.8631857913931, 409.5907775571871]",no_action,0.0
"[409.5907775571871, 404.1009687034839, 448.6577200482833, 419.6443224597624, 446.37824198095683, 432.29366308833437, 440.63669861916736]",no_action,0.0
"[440.63669861916736, 412.0527420742901, 387.7414716201505, 423.3740698424006, 411.7349634536418, 373.0261004207524, 332.3512281487385]",no_action,0.0
"[332.3512281487385, 304.248015530096, 308.7238467082431, 344.58295093220914, 372.1014887024943, 384.6135989709344, 381.4036578665335]",no_action,200.0
"[381.4036578665335, 377.37086167789687, 352.91426633818315, 378.5764394971672, 341.45680657806696, 376.2578382628753, 359.9305721720508]",no_action,0.0
"[359.9305721720508, 331.03376042294616, 284.0903817813493, 307.63248608108904, 356.5494909700342, 358.62635631474063, 340.6466380364024]",no_action,800.0
"[340.6466380364024, 373.1916487358268, 378.22395113069746, 395.39525576393714, 382.8308556172077, 382.23475219952087, 322.18741100547686]",no_action,0.0
"[322.18741100547686, 341.33819159049244, 324.20195925929795, 322.72789427376466, 313.97462577914735, 331.05216839605936, 350.85392559806144]",no_action,700.0
"[350.85392559806144, 361.9988881679311, 376.55961401382297, 373.55530851301285, 390.1082910762281, 379.0744381288707, 325.4027841460031]",no_action,0.0
"[325.4027841460031, 345.58851507552305, 445.8365999250442, 400.3603703831121, 354.85371201368, 325.58221406952407, 325.58221406952407]",no_action,900.0
"[325.58221406952407, 335.34891253552087, 335.34891253552087, 335.34891253552087, 344.12672491534204, 335.55118309699674, 327.93784126117373]",no_action,200.0
"[327.93784126117373, 326.1037003874249, 329.45989172497514, 318.4810263877531, 318.4810263877531, 326.6007199742951, 326.6007199742951]",no_action,2200.0
"[326.6007199742951, 344.5057138278606, 330.2228523848629, 336.01360390585364, 319.2327871099468, 321.29607881923687, 330.0867825895711]",no_action,500.0
"[330.0867825895711, 335.14774444731836, 402.916820565109, 401.14445211652657, 411.6286871661039, 411.6286871661039, 440.9105600457554]",no_action,100.0
"[440.9105600457554, 396.866243081905, 320.9848541407583, 320.9848541407583, 333.8194940823328, 352.3904289740401, 355.2970721567016]",no_action,100.0
"[355.2970721567016, 341.37967048499405, 336.7285281747282, 337.88081110350714, 339.9237880846202, 340.705526406019, 368.1315302210501]",no_action,0.0
"[368.1315302210501, 359.8996182470155, 358.3223978932679, 340.5420914591358, 348.7203978699883, 365.6320560875749, 362.6292982815829]",no_action,0.0
"[362.6292982815829, 358.5159485418819, 367.0567099449435, 381.70181453661473, 394.8408169087635, 386.60721213914417, 406.5688223857791]",no_action,0.0
"[406.5688223857791, 407.7119451209911, 399.9755376973092, 406.48672591509234, 388.58436423481186, 388.58436423481186, 382.3003723602846]",no_action,0.0
"[382.3003723602846, 388.26442196786866, 390.6158889113457, 390.6158889113457, 390.6158889113457, 390.6158889113457, 405.742134304332]",no_action,0.0
"[405.742134304332, 387.94125943342084, 386.616518482557, 368.07792186323223, 373.8484960633626, 376.71128842101274, 340.9005002137841]",no_action,0.0
"[340.9005002137841, 279.4764892565084, 309.7481859354497, 290.4247093142064, 442.87204031769204, 393.4928134701266, 380.2800430931107]",increase_resistance,3600.0
"[380.2800430931107, 297.83030700344375, 407.41942813405865, 399.624902726866, 396.8630868797648, 418.71687212712436, 349.70571412537464]",no_action,100.0
"[349.70571412537464, 360.3698248490988, 360.82684059297657, 365.46222548513373, 347.32961112928496, 304.3996416590016, 312.66635972731297]",no_action,100.0
"[312.66635972731297, 290.49726498836804, 356.70293766509303, 322.97951572293744, 334.6432857842159, 346.46962816487917, 349.64053228832387]",no_action,1900.0
"[349.64053228832387, 338.7769767306236, 334.0633572312708, 312.7018587399977, 353.98823752042006, 333.55752082048923, 335.6767488314937]",no_action,400.0
"[335.6767488314937, 412.04911280207443, 401.8284256495216, 389.97373349013793, 436.19095561237253, 428.69416074617476, 433.83806192329877]",no_action,0.0
"[433.83806192329877, 449.0903378117707, 443.26682310240017, 358.17296900848106, 346.48840194582834, 355.7712427784114, 355.7712427784114]",no_action,0.0
"[355.7712427784114, 391.2328510893011, 398.6796747064559, 341.5763857412625, 347.34789283328746, 370.8756231510464, 374.98634120549997]",no_action,0.0
"[374.98634120549997, 393.67042544089776, 379.7014606052955, 390.7721207109122, 383.4140632550377, 386.87591671015474, 393.7385188954085]",no_action,0.0
"[393.7385188954085, 390.59029381310273, 357.9236943198232, 378.1984452851794, 378.1984452851794, 371.1902773217804, 378.7943947539789]",no_action,0.0
"[378.7943947539789, 378.7943947539789, 378.7943947539789, 378.7943947539789, 378.7943947539789, 378.7943947539789, 378.7943947539789]",no_action,200.0
"[378.7943947539789, 378.7943947539789, 385.4709310699029, 385.4709310699029, 385.4709310699029, 385.4709310699029, 385.4709310699029]",no_action,0.0
"[385.4709310699029, 385.4709310699029, 388.24386883078625, 382.84863515616996, 377.54896248097316, 396.9938245272829, 399.2434550726065]",no_action,0.0
"[399.2434550726065, 393.2302480144377, 357.1621266607031, 368.3502834937762, 396.2752174144753, 420.8999128406482, 425.2190947816776]",no_action,0.0
"[425.2190947816776, 429.6367754720987, 404.1878551608622, 395.24320124297503, 407.7532303192549, 398.0189346981973, 292.1854904573943]",no_action,0.0
"[292.1854904573943, 276.45370651223004, 299.9574009291516, 310.024505787425, 303.01583058562545, 295.1428903583739, 273.7248695365032]",change_operation,5100.0
"[273.7248695365032, 263.56298716028857, 391.71180532561834, 377.5393326840096, 392.9045674434702, 387.4968416500057, 391.909643199637]",increase_resistance,3000.0
"[391.909643199637, 388.9822445726826, 386.8294393119675, 350.99810023725894, 335.34693773741, 331.2117923275639, 327.4297252555667]",no_action,0.0
"[327.4297252555667, 340.9947149033064, 340.9947149033064, 339.934451041449, 364.32376898429106, 323.09241529083056, 301.28834629404514]",no_action,600.0
"[301.28834629404514, 317.3099497019147, 359.22347933711114, 363.9684754494315, 359.7545993082108, 325.6564950869925, 362.1831117477642]",no_action,600.0
"[362.1831117477642, 376.13672834763184, 358.36497646208704, 356.52532876081216, 368.0628629133151, 425.68119024053146, 368.6094104730486]",no_action,0.0
"[368.6094104730486, 326.93968522297513, 337.38561338076295, 354.46342163480824, 337.4504179820573, 303.2996194481295, 294.11401248693636]",no_action,2200.0
"[294.11401248693636, 307.0963633786045, 398.16427174891265, 396.3320786824628, 387.1093679849502, 338.8898472217474, 389.1026283990729]",no_action,400.0
"[389.1026283990729, 356.44985442738835, 359.1699386492644, 364.62492808470296, 379.35905988848486, 394.0388185492153, 400.9159520203649]",no_action,0.0
"[400.9159520203649, 415.6421124928849, 422.8823339004274, 421.6799494752972, 417.43424855677273, 383.78038396181125, 380.113652569103]",no_action,0.0
"[380.113652569103, 292.76214824365655, 390.95946029610775, 308.0727393092196, 332.7527073167998, 292.129514356363, 384.8550812951002]",increase_resistance,3200.0
"[384.8550812951002, 412.6148927153398, 418.1302707978032, 427.67022298697776, 386.43150283889617, 403.3529222159367, 364.2838796628002]",no_action,0.0
"[364.2838796628002, 406.5497188348415, 393.08671706415305, 378.0990812014082, 405.47158445923543, 398.9242397717, 384.6867126582738]",no_action,0.0
"[384.6867126582738, 343.6083557763625, 312.081999810106, 319.00906390213294, 356.5287219713148, 384.7944784371634, 406.2444897234819]",no_action,0.0
"[406.2444897234819, 388.59337442329735, 386.8583103572722, 370.95625254474953, 416.2426357890883, 384.1490833640486, 391.3712268504271]",no_action,0.0
"[391.3712268504271, 387.3138650968777, 376.3316735929912, 342.5488400100618, 338.2176370342581, 356.6149646478193, 340.45928388684484]",no_action,100.0
"[340.45928388684484, 323.9599946075201, 330.7023931576819, 318.64054119192235, 327.4880834038128, 333.4252278159207, 324.9066307237802]",no_action,800.0
"[324.9066307237802, 328.19738019540245, 327.6118382760302, 327.6118382760302, 322.8157445014634, 331.211787875493, 331.211787875493]",no_action,700.0
"[331.211787875493, 323.4910045961351, 328.1104315673022, 328.1104315673022, 328.1104315673022, 328.1104315673022, 328.1104315673022]",no_action,500.0
"[328.1104315673022, 326.844038360164, 324.4446719264215, 324.4446719264215, 324.4446719264215, 324.3122336366508, 324.3122336366508]",no_action,1600.0
"[324.3122336366508, 324.3122336366508, 321.4935618424235, 313.18757650858606, 306.4912336424559, 363.72516185065194, 329.1913396245008]",no_action,1700.0
"[329.1913396245008, 343.26129580620704, 366.1229655489011, 377.3551580548182, 368.5346082476418, 362.19875395592044, 368.4153482419491]",no_action,0.0
"[368.4153482419491, 336.6065702768708, 336.6065702768708, 330.5746523085272, 339.61177211737566, 343.65064945419743, 344.95077722555175]",no_action,100.0
"[344.95077722555175, 212.48881449803025, 329.4184050763362, 350.7367044254943, 337.28241927521333, 356.5872650457241, 352.0020525375265]",increase_resistance,4500.0
"[352.0020525375265, 357.2991002981884, 356.1047071737702, 381.1430171293166, 366.9698179338829, 377.1147571728382, 383.5070699332781]",no_action,0.0
"[383.5070699332781, 385.1014954970067, 387.5650727264578, 393.16214284075164, 393.16214284075164, 393.16214284075164, 393.16214284075164]",no_action,0.0
"[393.16214284075164, 393.649483327614, 398.4249395926341, 417.24067982093055, 386.0429762201577, 391.9221554947707, 398.6105180919481]",no_action,0.0
"[398.6105180919481, 401.32102899085004, 394.1652601160704, 394.0970944177413, 391.26620519627437, 391.26620519627437, 391.26620519627437]",no_action,0.0
"[391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437]",no_action,0.0
"[391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437, 391.26620519627437]",no_action,0.0
"[391.26620519627437, 391.26620519627437, 391.26620519627437, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896]",no_action,0.0
"[390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896]",no_action,0.0
"[390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896]",no_action,0.0
"[390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896]",no_action,0.0
"[390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896, 390.0175187542896]",no_action,0.0
"[390.0175187542896, 390.0175187542896, 390.0175187542896, 390.1656731683157, 390.1656731683157, 390.1656731683157, 390.1656731683157]",no_action,0.0
"[390.1656731683157, 390.1656731683157, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478]",no_action,0.0
"[391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 391.5242217804478, 390.7349885447531]",no_action,0.0
"[390.7349885447531, 390.7349885447531, 390.7349885447531, 390.7349885447531, 395.1408687103164, 395.1408687103164, 395.1408687103164]",no_action,0.0
"[395.1408687103164, 395.1408687103164, 395.1408687103164, 395.1408687103164, 395.1408687103164, 392.31091300133335, 392.31091300133335]",no_action,0.0
"[392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335]",no_action,0.0
"[392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335]",no_action,0.0
"[392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335]",no_action,0.0
"[392.31091300133335, 392.31091300133335, 392.31091300133335, 392.31091300133335, 399.29994625907364, 399.29994625907364, 399.29994625907364]",no_action,0.0
"[399.29994625907364, 399.29994625907364, 399.29994625907364, 399.9014456250194, 399.9014456250194, 399.9014456250194, 399.9014456250194]",no_action,0.0
"[399.9014456250194, 399.9014456250194, 409.2548387929563, 409.2548387929563, 409.2548387929563, 409.2548387929563, 409.2548387929563]",no_action,0.0
"[409.2548387929563, 409.2548387929563, 409.2548387929563, 409.2548387929563, 408.5453532188766, 411.84311889944524, 411.84311889944524]",no_action,0.0
"[411.84311889944524, 411.84311889944524, 411.84311889944524, 411.84311889944524, 411.84311889944524, 411.84311889944524, 411.84311889944524]",no_action,0.0
"[411.84311889944524, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563]",no_action,0.0
"[404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563]",no_action,0.0
"[404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563]",no_action,0.0
"[404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563, 404.4867779853563]",no_action,0.0
"[404.4867779853563, 407.62658093662776, 407.62658093662776, 407.62658093662776, 411.9401511830375, 411.9401511830375, 404.2437218825429]",no_action,0.0
"[404.2437218825429, 394.2547480496871, 391.39868310836505, 394.86030247761147, 401.0750318725285, 399.3336169981851, 399.3336169981851]",no_action,0.0
"[399.3336169981851, 415.2603966411716, 415.2603966411716, 417.0961848198955, 417.0961848198955, 402.71684019151974, 408.6795378502745]",no_action,0.0
"[408.6795378502745, 417.57993378950835, 417.5701060403626, 412.1808259945715, 414.8110635325042, 409.57271465743844, 410.99080252092745]",no_action,0.0
"[410.99080252092745, 406.3278507789911, 405.4905388565581, 413.29418888216657, 409.50462677021983, 407.989431318189, 419.5227714556641]",no_action,0.0
"[419.5227714556641, 418.74073275609356, 418.74073275609356, 392.4572622531027, 401.457799830838, 387.436336009937, 367.80787581126503]",no_action,0.0
"[367.80787581126503, 381.8196797453712, 391.8716549229081, 392.39695107292147, 400.59029275796485, 400.59029275796485, 402.1331650876593]",no_action,0.0
"[402.1331650876593, 402.1331650876593, 402.1331650876593, 404.85657503228026, 382.92646637699414, 321.71382325050604, 347.9085827527909]",no_action,0.0
"[347.9085827527909, 291.37007854362366, 332.73465426339004, 300.51512785402093, 279.8842465593805, 274.2821392692129, 316.07327992270433]",change_operation,5000.0
"[316.07327992270433, 294.6197798477088, 303.6454979972483, 316.9513766464515, 317.82989201784267, 295.6300965638308, 421.2443248810325]",increase_resistance,3600.0
"[421.2443248810325, 418.8047769684362, 443.7260276653345, 448.3147492608862, 267.87584508583745, 256.0542038923554, 246.4949037220924]",change_operation,5500.0
"[246.4949037220924, 242.83406777030112, 248.85573335389176, 377.58576773531155, 404.4096147843884, 256.24002876533194, 179.47379617578514]",change_operation,31100.0
"[179.47379617578514, 294.72048870739775, 279.36823777339765, 341.6046203663706, 349.96688042565523, 359.3600510609019, 360.6585802215602]",change_operation,5600.0
"[360.6585802215602, 368.1725692494208, 407.25909617307974, 370.750206546582, 373.31176201554445, 379.49005562244224, 388.08517635649287]",no_action,0.0
"[388.08517635649287, 404.78936759059707, 404.78936759059707, 404.78936759059707, 404.78936759059707, 407.56030978789397, 415.0016067673178]",no_action,0.0
"[415.0016067673178, 417.13286858105255, 405.47659508470934, 401.04254900584317, 403.32390838702116, 392.88491616568894, 389.7846265942226]",no_action,0.0
"[389.7846265942226, 453.3385476974854, 451.6737740752882, 456.34652813939095, 441.7683706592857, 432.43361937656675, 365.1753167241251]",no_action,0.0
"[365.1753167241251, 363.44360997736266, 364.12282309094815, 381.7175215189425, 341.11498551213435, 340.28037688836577, 309.9960245363696]",no_action,100.0
"[309.9960245363696, 291.96017131170663, 258.0464097929104, 352.72526475564354, 371.18692859808095, 391.38524199894107, 348.19110025302507]",increase_resistance,3300.0
"[348.19110025302507, 311.41030116405625, 296.7155566962083, 295.9259764565876, 287.1307437742412, 271.5976324717476, 271.24870774529234]",change_operation,5200.0
"[271.24870774529234, 270.7153444102956, 274.36361269714774, 304.162543887023, 328.0137677504151, 339.86173367276274, 354.74197491049864]",change_operation,5300.0
"[354.74197491049864, 344.63797878934065, 373.5345103429972, 382.2216873092222, 343.37853289581136, 374.8534518618687, 374.8534518618687]",no_action,0.0
"[374.8534518618687, 358.80942901393644, 360.42769173048407, 344.86108943105125, 328.2008445460966, 359.1679398400519, 362.8120294673657]",no_action,0.0
"[362.8120294673657, 362.8120294673657, 357.3163098601428, 354.48206570760055, 357.5442258263959, 357.5442258263959, 357.5442258263959]",no_action,100.0
"[357.5442258263959, 356.1813051190054, 356.1813051190054, 356.1813051190054, 356.1813051190054, 356.1813051190054, 356.1813051190054]",no_action,0.0
"[356.1813051190054, 355.43426090956615, 350.8631430655715, 344.9017639723046, 343.520848056647, 345.14595656567786, 345.14595656567786]",no_action,100.0
"[345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786]",no_action,0.0
"[345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786]",no_action,0.0
"[345.14595656567786, 345.14595656567786, 345.14595656567786, 345.14595656567786, 339.6348042934697, 339.6348042934697, 339.6348042934697]",no_action,100.0
"[339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697]",no_action,200.0
"[339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697, 339.6348042934697]",no_action,200.0
"[339.6348042934697, 339.6348042934697, 339.6348042934697, 343.67300523779704, 343.67300523779704, 346.1576250110658, 346.1576250110658]",no_action,0.0
"[346.1576250110658, 294.3609775044196, 306.00548136348704, 311.18133793514687, 330.5820649878124, 360.4746312621602, 393.8200220642475]",no_action,1700.0
"[393.8200220642475, 378.0794400819308, 378.1928565902584, 374.0595053890727, 417.7379456880985, 388.0271991689121, 407.85693841202277]",no_action,0.0
"[407.85693841202277, 326.6323146979104, 353.5362910618839, 316.8231136668552, 323.03359146215297, 341.62737656788113, 351.35254900050006]",no_action,600.0
"[351.35254900050006, 320.62062421021625, 350.1986518154773, 331.4264720574742, 337.90027576305204, 288.7805206168488, 317.9724259428946]",no_action,2000.0
"[317.9724259428946, 311.22542307296044, 329.7402854340509, 335.8282906759075, 328.40544805235567, 326.9577534476446, 354.03366958887005]",no_action,1400.0
"[354.03366958887005, 338.47452377994, 297.6916061966253, 300.3968127641838, 337.41696682644147, 293.3530016175997, 323.20765476303063]",increase_resistance,3300.0
"[323.20765476303063, 338.4042088442841, 354.78036337329246, 327.5924412816072, 383.8559028582646, 406.46156487740177, 402.50058735648736]",no_action,200.0
"[402.50058735648736, 417.0318996980127, 373.0875798728732, 372.88855967482067, 365.795642818909, 356.56043425746344, 365.90100735542745]",no_action,0.0
"[365.90100735542745, 361.56862804520387, 349.6390306159706, 352.95018950814034, 342.6056626843326, 354.03601052993145, 341.88605689858633]",no_action,0.0
"[341.88605689858633, 316.2628312283479, 334.11323214160905, 329.47755596585597, 346.38073861822136, 352.5360609314046, 355.8338316059775]",no_action,0.0
"[355.8338316059775, 346.5059316842326, 346.0565575180954, 346.0565575180954, 346.0565575180954, 341.12211609133095, 341.6873029714502]",no_action,100.0
"[341.6873029714502, 343.0283735449774, 336.05405795283184, 340.6776418050235, 356.400652424025, 352.0966902003535, 342.51793229082136]",no_action,0.0
"[342.51793229082136, 344.1547674967066, 317.69130907003427, 291.6846998923079, 366.84388502740956, 396.82381747858557, 410.4154582576071]",no_action,900.0
"[410.4154582576071, 404.69734891975213, 418.61307540365084, 294.44879333495265, 294.7057000536615, 301.07538361455755, 290.8150302719867]",increase_resistance,4400.0
"[290.8150302719867, 288.9466316607867, 302.0566219270455, 291.24071537657227, 293.5722049550954, 294.4068703932615, 294.4068703932615]",change_operation,5100.0
"[294.4068703932615, 294.4068703932615, 285.26616426636474, 288.48389383744103, 310.8323320245018, 322.6426532640892, 290.62303244422026]",change_operation,5000.0
"[290.62303244422026, 276.4326488390064, 292.17959451650654, 398.07530522031703, 356.59778505852057, 361.1979032803548, 361.22009676128374]",increase_resistance,3500.0
"[361.22009676128374, 360.0028897797558, 354.2913537551533, 366.0869173827374, 325.51722035535204, 348.72700259944105, 318.96371616435033]",no_action,100.0
